LG,WR,LR,WF,FL,FU,BW,is_resonant,in_target_window,source
7.0,12.5,3.0,4.7,7.78,8.17,0.3899999999999997,1,1,original
4.0,10.75,3.3,2.2,8.38,8.77,0.3899999999999988,1,1,original
4.5,11.0,3.3,2.0,8.21,8.6,0.3899999999999988,1,1,original
7.5,12.0,3.0,4.3,7.56,7.94,0.3800000000000008,1,1,original
7.5,12.5,3.3,4.0,7.58,7.96,0.3799999999999999,1,1,original
8.0,12.5,3.0,2.2,5.87,6.25,0.3799999999999999,1,1,original
8.0,12.0,3.3,3.8,7.34,7.72,0.3799999999999999,1,1,original
8.5,11.25,3.3,2.7,6.32,6.7,0.3799999999999999,1,1,original
6.5,11.0,3.3,2.4,6.9,7.28,0.3799999999999999,1,1,original
5.0,11.0,3.3,2.5,6.04,6.42,0.3799999999999999,1,1,original
4.5,10.5,3.3,2.8,5.92,6.29,0.3700000000000001,1,1,original
4.5,11.25,3.3,2.5,5.71,6.08,0.3700000000000001,1,1,original
7.0,12.5,3.0,4.5,7.84,8.2,0.35999999999999943,1,1,original
7.5,12.5,3.3,4.8,7.6,7.95,0.35000000000000053,1,1,original
7.0,12.5,3.0,4.2,7.8,8.15,0.35000000000000053,1,1,original
6.5,0.75,3.3,2.8,8.65,9.0,0.34999999999999964,1,1,original
4.0,12.25,3.3,2.1,7.99,8.34,0.34999999999999964,1,1,original
7.5,12.5,3.3,4.2,7.37,7.72,0.34999999999999964,1,1,original
8.0,12.5,3.3,4.3,7.21,7.56,0.34999999999999964,1,1,original
7.5,12.0,3.3,4.6,7.33,7.68,0.34999999999999964,1,1,original
5.0,12.0,3.0,3.2,5.4,5.74,0.33999999999999986,1,1,original
8.5,11.75,3.3,2.0,5.88,6.22,0.33999999999999986,1,1,original
8.0,12.0,3.3,4.3,7.29,7.63,0.33999999999999986,1,1,original
5.5,11.0,3.3,2.1,8.09,8.43,0.33999999999999986,1,1,original
6.5,2.5,3.3,2.8,7.75,8.09,0.33999999999999986,1,1,original
4.0,10.5,3.3,2.1,8.48,8.82,0.33999999999999986,1,1,original
7.0,12.5,3.0,4.8,7.88,8.21,0.33000000000000096,1,1,original
6.5,9.25,3.3,2.8,8.54,8.87,0.33000000000000007,1,1,original
4.5,10.75,3.3,2.2,6.03,6.36,0.33000000000000007,1,1,original
6.0,11.0,3.3,2.7,6.35,6.68,0.33000000000000007,1,1,original
4.0,12.0,3.3,2.3,7.08,7.41,0.33000000000000007,1,1,original
7.5,12.0,3.0,4.7,7.42,7.75,0.33000000000000007,1,1,original
7.0,12.5,3.0,4.9,7.87,8.2,0.3299999999999992,1,1,original
8.5,11.25,3.3,2.0,6.1,6.42,0.3200000000000003,1,1,original
5.5,12.0,3.3,2.2,8.14,8.46,0.3200000000000003,1,1,original
8.0,12.0,3.3,4.9,7.56,7.88,0.3200000000000003,1,1,original
5.0,12.0,3.0,2.4,5.71,6.03,0.3200000000000003,1,1,original
5.5,11.5,3.3,2.3,5.81,6.12,0.3100000000000005,1,1,original
7.5,12.0,3.0,4.5,7.64,7.95,0.3100000000000005,1,1,original
7.5,12.5,3.0,3.2,5.94,6.25,0.3099999999999996,1,1,original
5.5,11.0,3.3,2.7,6.19,6.5,0.3099999999999996,1,1,original
8.0,12.75,3.3,2.9,5.98,6.29,0.3099999999999996,1,1,original
4.0,12.0,3.3,2.0,8.54,8.84,0.3000000000000007,1,1,original
8.0,12.5,3.3,4.8,7.38,7.68,0.2999999999999998,1,1,original
8.0,12.5,3.0,4.3,7.36,7.66,0.2999999999999998,1,1,original
7.5,12.0,3.0,3.2,7.62,7.92,0.2999999999999998,1,1,original
7.5,12.0,3.0,4.9,7.74,8.04,0.29999999999999893,1,1,original
4.0,10.75,3.3,2.0,8.34,8.63,0.2900000000000009,1,1,original
8.0,12.5,3.3,4.2,7.41,7.7,0.29000000000000004,1,1,original
7.0,12.5,3.0,3.8,7.78,8.07,0.29000000000000004,1,1,original
8.0,12.5,3.0,3.7,7.34,7.63,0.29000000000000004,1,1,original
7.5,12.5,3.0,4.7,7.64,7.93,0.29000000000000004,1,1,original
5.5,10.75,3.3,2.3,8.71,9.0,0.28999999999999915,1,1,original
7.5,12.5,3.0,4.0,7.42,7.7,0.28000000000000025,1,1,original
8.5,12.0,3.3,4.0,7.25,7.53,0.28000000000000025,1,1,original
8.0,12.0,3.3,3.9,7.39,7.67,0.28000000000000025,1,1,original
8.0,12.0,3.3,4.7,7.6,7.88,0.28000000000000025,1,1,original
4.5,11.0,3.3,2.2,5.91,6.19,0.28000000000000025,1,1,original
8.0,12.5,3.3,4.6,7.24,7.52,0.27999999999999936,1,1,original
8.0,12.5,3.3,4.9,7.36,7.64,0.27999999999999936,1,1,original
8.0,12.0,3.3,4.2,7.21,7.48,0.27000000000000046,1,1,original
7.0,12.5,3.0,4.1,7.86,8.13,0.27000000000000046,1,1,original
8.0,12.0,3.3,3.5,7.33,7.6,0.2699999999999996,1,1,original
7.5,12.0,3.0,4.8,7.69,7.96,0.2699999999999996,1,1,original
8.0,12.5,3.0,3.8,7.24,7.51,0.2699999999999996,1,1,original
7.5,12.0,3.3,4.8,7.66,7.93,0.2699999999999996,1,1,original
7.5,12.5,3.3,4.6,7.33,7.6,0.2699999999999996,1,1,original
6.0,11.5,3.3,2.3,5.99,6.26,0.2699999999999996,1,1,original
6.5,10.0,3.3,2.8,8.73,9.0,0.2699999999999996,1,1,original
5.0,11.5,3.3,2.2,5.77,6.03,0.2600000000000007,1,1,original
8.5,12.0,3.3,4.9,7.22,7.48,0.2600000000000007,1,1,original
8.0,12.5,3.0,3.6,7.44,7.7,0.2599999999999998,1,1,original
8.0,12.0,3.0,4.0,7.44,7.7,0.2599999999999998,1,1,original
8.0,12.0,3.0,4.7,7.07,7.33,0.2599999999999998,1,1,original
8.0,12.0,3.0,4.2,7.51,7.77,0.2599999999999998,1,1,original
7.5,10.5,3.3,2.5,7.61,7.87,0.2599999999999998,1,1,original
8.0,12.5,3.3,4.5,7.36,7.62,0.2599999999999998,1,1,original
8.0,12.5,3.3,3.4,7.26,7.52,0.2599999999999998,1,1,original
8.5,10.75,3.3,2.1,6.36,6.62,0.2599999999999998,1,1,original
4.0,10.75,3.3,2.1,8.44,8.69,0.25,1,1,original
7.5,12.5,3.3,4.5,7.31,7.56,0.25,1,1,original
8.5,12.5,3.3,4.7,7.27,7.52,0.25,1,1,original
8.0,12.0,3.0,4.8,7.53,7.78,0.25,1,1,original
8.0,12.0,3.0,4.9,7.44,7.69,0.25,1,1,original
8.0,12.0,3.0,5.0,7.41,7.66,0.25,1,1,original
8.0,12.0,3.0,3.9,7.43,7.67,0.2400000000000002,1,1,original
8.5,12.5,3.3,4.9,7.18,7.42,0.2400000000000002,1,1,original
7.5,12.5,3.3,5.0,7.58,7.82,0.2400000000000002,1,1,original
8.0,12.5,3.3,4.7,7.33,7.57,0.2400000000000002,1,1,original
8.0,12.75,3.3,2.1,5.67,5.91,0.2400000000000002,1,1,original
6.5,9.5,3.3,2.8,8.7,8.93,0.23000000000000043,1,1,original
8.5,12.5,3.3,4.8,7.27,7.5,0.23000000000000043,1,1,original
8.5,12.5,3.0,4.3,7.14,7.37,0.23000000000000043,1,1,original
7.5,12.0,3.0,3.5,7.5,7.73,0.23000000000000043,1,1,original
4.5,10.5,3.3,2.2,8.77,9.0,0.23000000000000043,1,1,original
7.5,12.5,3.0,3.4,7.48,7.71,0.22999999999999954,1,1,original
8.0,12.5,3.0,4.5,7.16,7.39,0.22999999999999954,1,1,original
8.5,12.0,3.3,4.1,7.22,7.44,0.22000000000000064,1,1,original
7.5,12.5,3.0,4.9,7.83,8.05,0.22000000000000064,1,1,original
8.0,12.0,3.0,4.3,7.47,7.69,0.22000000000000064,1,1,original
6.0,12.0,3.0,3.7,5.6,5.82,0.22000000000000064,1,1,original
7.5,12.5,3.0,4.5,7.71,7.93,0.21999999999999975,1,1,original
7.5,12.0,3.0,4.6,7.73,7.95,0.21999999999999975,1,1,original
8.0,12.5,3.0,4.9,7.32,7.54,0.21999999999999975,1,1,original
8.5,12.0,3.3,4.7,7.3,7.52,0.21999999999999975,1,1,original
8.0,12.5,3.3,4.1,7.45,7.67,0.21999999999999975,1,1,original
7.5,12.5,3.0,4.8,7.62,7.84,0.21999999999999975,1,1,original
8.5,12.0,3.3,4.6,7.19,7.41,0.21999999999999975,1,1,original
6.0,11.5,3.3,3.0,5.95,6.16,0.20999999999999996,1,1,original
8.0,12.0,3.3,4.8,7.67,7.88,0.20999999999999996,1,1,original
7.5,12.5,3.0,4.4,7.61,7.82,0.20999999999999996,1,1,original
8.5,12.0,3.0,5.0,7.35,7.56,0.20999999999999996,1,1,original
6.0,11.75,3.3,2.2,8.01,8.21,0.20000000000000107,1,1,original
8.0,12.5,3.3,4.4,7.45,7.65,0.20000000000000018,1,1,original
8.0,12.5,3.3,5.0,7.62,7.82,0.20000000000000018,1,1,original
8.5,12.0,3.3,4.8,7.33,7.53,0.20000000000000018,1,1,original
8.5,12.0,3.3,5.0,7.39,7.59,0.20000000000000018,1,1,original
7.5,12.0,3.0,4.4,7.77,7.97,0.20000000000000018,1,1,original
8.0,12.0,3.0,4.5,7.56,7.76,0.20000000000000018,1,1,original
8.0,12.0,3.0,4.6,7.43,7.63,0.20000000000000018,1,1,original
7.5,12.75,3.3,2.9,6.18,6.38,0.20000000000000018,1,1,original
8.5,12.5,3.0,5.0,7.25,7.44,0.1900000000000004,1,1,original
8.5,12.5,3.0,4.8,7.17,7.36,0.1900000000000004,1,1,original
5.0,10.5,3.3,2.9,6.11,6.3,0.1899999999999995,1,1,original
7.5,12.5,3.0,5.0,7.69,7.88,0.1899999999999995,1,1,original
8.0,12.5,3.0,5.0,7.55,7.73,0.1800000000000006,1,1,original
8.5,12.5,3.0,4.4,7.22,7.4,0.1800000000000006,1,1,original
5.0,11.75,3.3,2.3,8.82,9.0,0.17999999999999972,1,1,original
7.5,12.0,3.0,4.2,7.48,7.66,0.17999999999999972,1,1,original
6.5,8.5,3.3,2.8,8.73,8.9,0.16999999999999993,1,1,original
5.5,12.5,3.3,2.1,7.66,7.83,0.16999999999999993,1,1,original
8.5,12.5,3.3,4.2,7.32,7.49,0.16999999999999993,1,1,original
7.5,12.5,3.0,4.3,7.71,7.88,0.16999999999999993,1,1,original
8.0,12.5,3.0,4.7,7.55,7.72,0.16999999999999993,1,1,original
8.5,12.5,3.0,4.6,7.35,7.52,0.16999999999999993,1,1,original
8.0,12.0,3.0,3.8,7.62,7.79,0.16999999999999993,1,1,original
5.0,10.75,3.3,2.3,8.84,9.0,0.16000000000000014,1,1,original
8.5,12.5,3.3,4.3,7.38,7.54,0.16000000000000014,1,1,original
7.5,12.0,3.0,5.0,7.54,7.7,0.16000000000000014,1,1,original
8.0,12.0,3.0,4.4,7.61,7.77,0.15999999999999925,1,1,original
6.5,10.5,3.3,2.9,6.71,6.86,0.15000000000000036,1,1,original
6.0,11.75,3.3,2.1,7.75,7.9,0.15000000000000036,1,1,original
5.0,11.0,3.3,2.6,6.19,6.34,0.14999999999999947,1,1,original
4.0,11.25,3.3,2.1,5.99,6.14,0.14999999999999947,1,1,original
8.5,12.5,3.3,3.5,6.78,6.93,0.14999999999999947,1,1,original
7.5,12.5,3.0,4.6,7.72,7.86,0.14000000000000057,1,1,original
7.5,12.0,3.3,4.9,5.37,5.51,0.13999999999999968,1,1,original
8.0,12.0,3.3,4.4,7.27,7.4,0.13000000000000078,1,1,original
8.5,11.25,3.3,2.4,6.28,6.41,0.1299999999999999,1,1,original
6.0,12.75,3.3,2.6,7.96,8.09,0.1299999999999999,1,1,original
8.0,12.0,3.3,4.5,7.68,7.8,0.1200000000000001,1,1,original
7.5,12.0,3.3,4.5,7.54,7.65,0.11000000000000032,1,1,original
8.0,12.5,3.0,4.8,7.26,7.37,0.11000000000000032,1,1,original
7.5,12.0,3.0,4.1,7.51,7.62,0.11000000000000032,1,1,original
4.5,10.5,3.3,2.0,8.54,8.64,0.10000000000000142,1,1,original
6.5,2.25,3.3,2.8,7.72,7.82,0.10000000000000053,1,1,original
4.5,11.5,3.3,2.1,5.75,5.85,0.09999999999999964,1,1,original
8.0,12.5,3.3,4.0,7.53,7.63,0.09999999999999964,1,1,original
6.0,11.5,3.3,2.2,8.56,8.66,0.09999999999999964,1,1,original
5.5,11.5,3.3,2.1,8.71,8.8,0.08999999999999986,1,1,original
8.5,12.0,3.0,4.9,7.44,7.53,0.08999999999999986,1,1,original
5.5,10.5,3.3,2.0,8.92,9.0,0.08000000000000007,1,1,original
5.5,10.75,3.3,2.0,8.92,9.0,0.08000000000000007,1,1,original
5.0,10.75,3.3,2.5,6.47,6.54,0.07000000000000028,1,1,original
7.5,10.75,3.3,2.4,7.94,7.99,0.04999999999999982,1,1,original
8.5,12.5,3.0,4.9,7.57,7.62,0.04999999999999982,1,1,original
4.5,10.5,3.3,2.4,6.21,6.25,0.040000000000000036,1,1,original
7.0,12.5,3.0,3.6,5.92,5.96,0.040000000000000036,1,1,original
8.5,12.5,3.0,3.8,7.28,7.32,0.040000000000000036,1,1,original
4.0,12.5,3.3,2.1,5.95,5.96,0.009999999999999787,1,1,original
6.5,7.5,3.3,2.8,8.99,9.0,0.009999999999999787,1,1,original
8.5,11.75,3.3,2.1,6.24,6.25,0.009999999999999787,1,1,original
8.0,12.5,3.3,3.9,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,3.8,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,3.7,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,3.6,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,3.5,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,3.3,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.8,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,3.2,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,3.1,0.0,0.0,0.0,0,0,original
7.0,12.5,3.3,4.0,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.9,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.1,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.7,0.0,0.0,0.0,0,0,original
8.0,12.75,3.3,2.5,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.6,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.5,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.4,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.3,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.2,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.2,0.0,0.0,0.0,0,0,original
8.5,12.75,3.3,2.0,0.0,0.0,0.0,0,0,original
8.0,12.75,3.3,3.0,0.0,0.0,0.0,0,0,original
8.0,12.75,3.3,2.8,0.0,0.0,0.0,0,0,original
8.0,12.75,3.3,2.7,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.1,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,4.1,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.3,0.0,0.0,0.0,0,0,original
8.0,12.0,3.3,5.0,0.0,0.0,0.0,0,0,original
8.0,12.0,3.3,3.1,0.0,0.0,0.0,0,0,original
7.5,12.0,3.3,3.8,0.0,0.0,0.0,0,0,original
7.0,12.0,3.3,3.2,0.0,0.0,0.0,0,0,original
6.5,12.0,3.3,3.2,0.0,0.0,0.0,0,0,original
5.0,12.0,3.3,3.6,0.0,0.0,0.0,0,0,original
5.0,12.0,3.3,3.1,0.0,0.0,0.0,0,0,original
4.5,12.0,3.3,3.2,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,4.5,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,4.4,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,4.3,0.0,0.0,0.0,0,0,original
8.0,12.0,3.3,4.6,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.4,0.0,0.0,0.0,0,0,original
7.5,12.0,3.3,4.4,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,5.0,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,4.6,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,4.5,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,4.4,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,4.0,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.9,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.8,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.7,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.6,0.0,0.0,0.0,0,0,original
8.0,12.75,3.3,2.6,0.0,0.0,0.0,0,0,original
8.0,12.25,3.3,2.4,0.0,0.0,0.0,0,0,original
8.0,12.75,3.3,2.4,0.0,0.0,0.0,0,0,original
8.0,12.75,3.3,2.3,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.7,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.6,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.5,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.4,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.3,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.2,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.1,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.0,0.0,0.0,0.0,0,0,original
8.0,12.25,3.3,3.0,0.0,0.0,0.0,0,0,original
8.0,12.25,3.3,2.9,0.0,0.0,0.0,0,0,original
8.0,12.25,3.3,2.7,0.0,0.0,0.0,0,0,original
8.0,12.25,3.3,2.5,0.0,0.0,0.0,0,0,original
8.0,12.0,3.3,3.7,0.0,0.0,0.0,0,0,original
8.0,12.25,3.3,2.3,0.0,0.0,0.0,0,0,original
8.0,12.25,3.3,2.2,0.0,0.0,0.0,0,0,original
7.0,12.25,3.3,2.7,0.0,0.0,0.0,0,0,original
6.5,12.25,3.3,2.6,0.0,0.0,0.0,0,0,original
6.5,12.25,3.3,2.0,0.0,0.0,0.0,0,0,original
6.0,12.25,3.3,2.8,0.0,0.0,0.0,0,0,original
5.5,12.25,3.3,2.6,0.0,0.0,0.0,0,0,original
5.5,12.25,3.3,2.5,0.0,0.0,0.0,0,0,original
5.5,12.25,3.3,2.4,0.0,0.0,0.0,0,0,original
5.0,12.25,3.3,2.4,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.8,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,2.9,0.0,0.0,0.0,0,0,original
8.5,12.25,3.3,3.0,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.2,0.0,0.0,0.0,0,0,original
8.0,12.75,3.3,2.0,0.0,0.0,0.0,0,0,original
4.0,12.75,3.3,2.1,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,3.0,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.9,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.8,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.7,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.6,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.5,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.4,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.3,0.0,0.0,0.0,0,0,original
8.5,12.5,3.3,2.1,0.0,0.0,0.0,0,0,original
4.5,12.5,3.3,2.2,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,3.0,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,2.9,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,2.8,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,2.7,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,2.6,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,2.5,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,2.1,0.0,0.0,0.0,0,0,original
8.0,12.5,3.3,2.0,0.0,0.0,0.0,0,0,original
6.5,12.5,3.3,2.6,0.0,0.0,0.0,0,0,original
5.0,12.5,3.3,2.2,0.0,0.0,0.0,0,0,original
8.0,12.0,3.3,3.2,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.5,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.1,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.5,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.3,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.2,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.1,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,3.0,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,2.9,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,2.8,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,2.6,0.0,0.0,0.0,0,0,original
7.5,12.0,3.0,2.9,0.0,0.0,0.0,0,0,original
5.5,12.0,3.0,2.9,0.0,0.0,0.0,0,0,original
5.5,12.0,3.0,2.8,0.0,0.0,0.0,0,0,original
5.5,12.0,3.0,2.3,0.0,0.0,0.0,0,0,original
5.0,12.0,3.0,2.9,0.0,0.0,0.0,0,0,original
5.0,12.0,3.0,2.2,0.0,0.0,0.0,0,0,original
4.5,12.0,3.0,2.3,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.0,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.9,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.8,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.7,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.6,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.5,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.4,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.3,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.2,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.4,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.6,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.2,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.7,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.9,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.8,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.7,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.6,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.5,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.4,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.3,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.2,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,2.1,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,3.0,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,2.9,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,2.8,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,2.7,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,2.6,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,2.4,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,2.3,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,2.1,0.0,0.0,0.0,0,0,original
7.5,12.5,3.0,3.0,0.0,0.0,0.0,0,0,original
5.0,12.5,3.0,2.6,0.0,0.0,0.0,0,0,original
5.0,12.5,3.0,2.3,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.0,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.9,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,2.8,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,3.1,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,3.7,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,3.6,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,3.5,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.6,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.5,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.4,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.3,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.2,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.1,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,4.0,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,3.9,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,3.5,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,3.4,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,3.3,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,3.2,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,3.1,0.0,0.0,0.0,0,0,original
7.5,12.5,3.0,3.6,0.0,0.0,0.0,0,0,original
7.5,12.5,3.0,3.5,0.0,0.0,0.0,0,0,original
7.0,12.5,3.0,3.7,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.9,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.8,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.7,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.6,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.5,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.4,0.0,0.0,0.0,0,0,original
8.5,12.0,3.3,3.3,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.7,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,3.9,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,4.0,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.4,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,3.4,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,3.3,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,3.2,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,3.1,0.0,0.0,0.0,0,0,original
6.0,12.0,3.0,3.6,0.0,0.0,0.0,0,0,original
6.0,12.0,3.0,3.3,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.8,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.7,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.6,0.0,0.0,0.0,0,0,original
5.0,12.25,3.3,2.1,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.3,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,4.1,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.2,0.0,0.0,0.0,0,0,original
8.5,12.0,3.0,4.1,0.0,0.0,0.0,0,0,original
8.0,12.0,3.0,4.1,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,4.7,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,4.5,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,4.2,0.0,0.0,0.0,0,0,original
8.5,12.5,3.0,4.1,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,4.6,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,4.4,0.0,0.0,0.0,0,0,original
8.0,12.5,3.0,4.2,0.0,0.0,0.0,0,0,original
5.0,12.25,3.3,2.2,0.0,0.0,0.0,0,0,original
8.5,11.5,3.3,2.5,0.0,0.0,0.0,0,0,original
4.5,12.25,3.3,2.6,0.0,0.0,0.0,0,0,original
7.0,10.75,3.3,2.6,0.0,0.0,0.0,0,0,original
